32771	1
7	1
8	1
17	1
32786	1
21	1
23	1
32794	1
32798	1
31	1
34	1
32809	1
43	1
32814	1
48	1
32817	1
32821	1
32827	1
63	1
64	1
66	1
78	1
32850	1
94	1
100	1
32877	1
32881	1
117	1
124	1
32896	1
130	1
32899	1
32901	1
134	1
137	1
32907	1
32909	1
145	1
151	1
152	1
162	1
32938	1
32942	1
180	1
184	1
185	1
187	1
32957	1
32960	1
208	1
32984	1
217	1
219	1
220	1
225	1
226	1
238	1
240	1
241	1
248	1
33029	1
33030	1
265	1
266	1
33035	1
271	1
33040	1
33041	1
274	1
277	1
278	1
286	1
33057	1
309	1
33080	1
316	1
319	1
33089	1
33092	1
329	1
33110	1
346	1
351	1
353	1
28381	1
357	1
10983	1
33132	1
369	1
373	1
33142	1
33144	1
33156	1
33163	1
33170	1
33175	1
408	1
33180	1
415	1
416	1
420	1
426	1
33200	1
33203	1
33205	1
454	1
456	1
463	1
474	1
33245	1
33248	1
33249	1
49233	1
33256	1
500	1
33269	1
33276	1
33280	1
513	1
33288	1
524	1
33294	1
550	1
555	1
33327	1
561	1
33331	1
569	1
33338	1
571	1
33347	1
584	1
33355	1
33362	1
33367	1
33374	1
33383	1
623	1
627	1
629	1
33400	1
33407	1
642	1
33414	1
659	1
664	1
666	1
33437	1
678	1
679	1
33450	1
33451	1
684	1
686	1
33456	1
689	1
690	1
33463	1
33471	1
712	1
33481	1
723	1
5582	1
33499	1
33503	1
742	1
755	1
762	1
763	1
773	1
33547	1
33549	1
788	1
33561	1
794	1
5595	1
33576	1
809	1
812	1
813	1
822	1
32905	1
827	1
829	1
33607	1
841	1
33621	1
856	1
33625	1
863	1
865	1
869	1
873	1
33657	1
891	1
33661	1
897	1
33668	1
11074	1
913	1
33683	1
5614	1
33686	1
33689	1
33691	1
924	1
33702	1
33703	1
33707	1
33716	1
33717	1
33723	1
33725	1
959	1
962	1
5623	1
979	1
33748	1
33756	1
989	1
33763	1
33764	1
1010	1
5630	1
33788	1
33789	1
33790	1
1023	1
1032	1
33806	1
1042	1
1049	1
1050	1
33828	1
1061	1
1063	1
33833	1
33835	1
1068	1
1072	1
33848	1
1081	1
43872	1
1091	1
1093	1
33862	1
33869	1
33871	1
33885	1
1118	1
1119	1
33890	1
33891	1
1127	1
1129	1
1141	1
33913	1
1149	1
33922	1
33932	1
33933	1
1166	1
33937	1
1174	1
1175	1
33946	1
33947	1
1189	1
33960	1
1198	1
1202	1
1208	1
33979	1
1212	1
1224	1
33993	1
33995	1
34000	1
1234	1
34004	1
34006	1
34010	1
32976	1
1256	1
1257	1
1264	1
34040	1
34042	1
1278	1
1282	1
34053	1
1288	1
1290	1
34063	1
43907	1
1302	1
1303	1
34072	1
1305	1
1309	1
1311	1
1316	1
34092	1
34093	1
1326	1
34101	1
1336	1
34113	1
34114	1
32993	1
32994	1
1358	1
5688	1
1363	1
1364	1
1365	1
5689	1
1368	1
34138	1
34140	1
1373	1
34142	1
34145	1
34153	1
1390	1
34159	1
34160	1
1393	1
1396	1
34166	1
34174	1
34178	1
34184	1
1418	1
34188	1
34194	1
1435	1
34210	1
34216	1
1452	1
1458	1
34228	1
34232	1
1481	1
1487	1
34256	1
1498	1
34271	1
34280	1
34292	1
34295	1
1529	1
1531	1
1535	1
34307	1
34323	1
1557	1
34327	1
49413	1
34337	1
34338	1
34340	1
1573	1
34342	1
1578	1
34352	1
1585	1
1587	1
34359	1
1595	1
33034	1
1604	1
1606	1
1613	1
34386	1
1629	1
1630	1
1641	1
34410	1
34413	1
34418	1
11198	1
1655	1
1658	1
1659	1
34447	1
34449	1
34451	1
1693	1
1696	1
1697	1
1699	1
1713	1
34487	1
1724	1
1739	1
1740	1
34511	1
34514	1
34520	1
34525	1
34531	1
1766	1
34535	1
34540	1
1778	1
1784	1
34556	1
1791	1
1792	1
1794	1
34565	1
34566	1
1803	1
1806	1
1812	1
1815	1
34586	1
1822	1
34600	1
34603	1
34607	1
34612	1
1848	1
1850	1
1853	1
34624	1
11233	1
1865	1
1871	1
34645	1
1883	1
1884	1
34656	1
1890	1
34660	1
34664	1
1899	1
34669	1
34670	1
34677	1
1911	1
1921	1
1926	1
1930	1
34704	1
34722	1
34724	1
49478	1
1958	1
34731	1
1965	1
34735	1
34739	1
1972	1
33097	1
11253	1
34757	1
2001	1
34771	1
34774	1
44025	1
2008	1
2010	1
34784	1
2018	1
2020	1
34791	1
34799	1
2034	1
2044	1
34814	1
2049	1
34820	1
34827	1
2060	1
2064	1
2066	1
34839	1
34843	1
34844	1
2079	1
34852	1
34853	1
2088	1
34861	1
2099	1
34876	1
2112	1
2115	1
34887	1
34889	1
5815	1
2125	1
2127	1
34897	1
34905	1
34909	1
34910	1
2153	1
34923	1
34925	1
2160	1
2162	1
2166	1
2174	1
2178	1
34951	1
2185	1
2186	1
2187	1
2255	1
2192	1
34961	1
34970	1
2208	1
2221	1
34992	1
2230	1
35000	1
2239	1
2241	1
2248	1
2253	1
35023	1
35024	1
376	1
2258	1
2263	1
2266	1
35037	1
2270	1
2274	1
35044	1
2284	1
2286	1
2290	1
2295	1
35064	1
35073	1
35074	1
35086	1
2325	1
2342	1
2345	1
2349	1
35120	1
35123	1
2356	1
39359	1
2358	1
2368	1
35139	1
2375	1
2380	1
2386	1
2389	1
35159	1
2406	1
2410	1
35180	1
402	1
35184	1
2417	1
2423	1
2424	1
35193	1
5866	1
35208	1
35212	1
2446	1
2452	1
35221	1
35223	1
2458	1
35227	1
35229	1
2464	1
35238	1
35244	1
2479	1
35248	1
35252	1
35254	1
35257	1
35261	1
2495	1
49568	1
2501	1
35270	1
35273	1
2518	1
2520	1
35289	1
35295	1
2528	1
35298	1
2532	1
35302	1
35308	1
2545	1
2552	1
2556	1
35325	1
2563	1
35332	1
35335	1
2569	1
2573	1
35342	1
2581	1
2593	1
35364	1
35367	1
2618	1
35389	1
35390	1
35392	1
35398	1
35401	1
2639	1
35411	1
2644	1
35421	1
2655	1
2656	1
2657	1
35433	1
2667	1
35436	1
2672	1
2676	1
35445	1
2681	1
2682	1
2684	1
35453	1
35458	1
35462	1
35465	1
2701	1
2705	1
2728	1
2729	1
35499	1
35509	1
35517	1
35519	1
35522	1
2757	1
5921	1
2764	1
35538	1
2771	1
2773	1
2782	1
2784	1
35556	1
35009	1
35567	1
35571	1
2805	1
2811	1
35581	1
35584	1
35587	1
2821	1
35593	1
2832	1
2842	1
2844	1
35613	1
2847	1
2849	1
35618	1
35621	1
2857	1
2859	1
2863	1
35632	1
35635	1
2871	1
5940	1
2874	1
2876	1
2880	1
35651	1
35653	1
2889	1
35661	1
35662	1
2905	1
35676	1
35677	1
2912	1
35681	1
35683	1
35684	1
35690	1
35692	1
2927	1
35696	1
35699	1
2932	1
35701	1
35704	1
2939	1
35708	1
2945	1
2948	1
2953	1
35728	1
35729	1
2967	1
2970	1
35745	1
2982	1
2984	1
2987	1
2994	1
2995	1
35764	1
3009	1
35782	1
35788	1
35793	1
35795	1
35801	1
3042	1
35811	1
35812	1
3054	1
35827	1
35831	1
3065	1
3066	1
3067	1
3072	1
35842	1
3087	1
35856	1
3089	1
35858	1
3110	1
3111	1
3113	1
35882	1
35883	1
35890	1
3128	1
35897	1
3132	1
3139	1
35914	1
35917	1
35918	1
35921	1
3160	1
35934	1
35935	1
3170	1
35942	1
3175	1
3176	1
3179	1
35949	1
3192	1
3198	1
35969	1
3205	1
3215	1
35989	1
3223	1
36002	1
3238	1
3240	1
36009	1
3242	1
3245	1
3254	1
36026	1
36036	1
36039	1
36041	1
36044	1
3288	1
3301	1
36070	1
3303	1
36073	1
36077	1
3312	1
36089	1
3322	1
36093	1
3335	1
36105	1
3339	1
36108	1
36110	1
3344	1
36115	1
36117	1
36119	1
3358	1
3360	1
3366	1
3367	1
36138	1
36142	1
3383	1
3385	1
36155	1
36158	1
3397	1
3398	1
36174	1
3412	1
3419	1
3420	1
36191	1
3432	1
3444	1
3454	1
36225	1
3459	1
3461	1
3462	1
3464	1
11501	1
36242	1
36248	1
3483	1
36255	1
3489	1
36259	1
3492	1
3493	1
3494	1
3496	1
36265	1
36269	1
36274	1
36284	1
36286	1
36289	1
36295	1
3531	1
3536	1
3540	1
43763	1
3545	1
3548	1
3551	1
3556	1
3558	1
3559	1
36333	1
3567	1
36336	1
3569	1
3570	1
3571	1
36340	1
3576	1
3582	1
36355	1
36358	1
3591	1
36360	1
3593	1
36364	1
36370	1
36374	1
3607	1
3608	1
36383	1
36385	1
3621	1
36391	1
3624	1
3632	1
36401	1
3636	1
36414	1
36415	1
3651	1
3656	1
3657	1
36431	1
3665	1
36434	1
36442	1
36443	1
3684	1
36456	1
3689	1
3690	1
3692	1
36462	1
36469	1
36479	1
3714	1
3715	1
3719	1
36488	1
3723	1
3727	1
36498	1
36501	1
3734	1
36510	1
36518	1
36525	1
36527	1
36529	1
3763	1
3768	1
3769	1
3773	1
36545	1
3779	1
3783	1
3789	1
3791	1
36563	1
3800	1
36570	1
3804	1
3809	1
3811	1
3827	1
36597	1
36598	1
36616	1
36617	1
36618	1
36623	1
36626	1
3864	1
3865	1
36645	1
3882	1
3885	1
36656	1
36659	1
36661	1
3904	1
36683	1
3916	1
3919	1
3920	1
36690	1
12133	1
3929	1
3936	1
3941	1
36710	1
36711	1
3957	1
36727	1
3965	1
36740	1
3976	1
36748	1
36752	1
3990	1
3991	1
3993	1
36762	1
36765	1
36772	1
36774	1
4012	1
36786	1
36788	1
36792	1
4025	1
36795	1
36796	1
36799	1
4033	1
36803	1
4036	1
36806	1
36831	1
4065	1
4066	1
4069	1
4070	1
4073	1
49831	1
36846	1
36848	1
4081	1
36850	1
36858	1
4092	1
683	1
36868	1
4104	1
4108	1
4109	1
4111	1
36880	1
4116	1
36885	1
36889	1
4129	1
36904	1
4142	1
36912	1
4148	1
4155	1
4160	1
36938	1
4177	1
4181	1
36950	1
49849	1
4192	1
4198	1
36967	1
4201	1
4208	1
36982	1
36988	1
36990	1
36994	1
4236	1
37007	1
37008	1
37010	1
4250	1
37020	1
37027	1
37028	1
4269	1
37057	1
37058	1
37061	1
4295	1
4303	1
4306	1
4312	1
37081	1
37083	1
37090	1
4331	1
37100	1
37102	1
4339	1
37111	1
37132	1
37134	1
37135	1
4371	1
4372	1
4380	1
37149	1
37157	1
37160	1
4393	1
37166	1
4403	1
37177	1
37184	1
4417	1
37187	1
4423	1
4424	1
37203	1
37206	1
37207	1
37212	1
37216	1
4449	1
4450	1
37223	1
4457	1
37227	1
6205	1
37232	1
4465	1
37236	1
37250	1
49899	1
4489	1
4490	1
37264	1
37265	1
4503	1
4506	1
37276	1
4518	1
37293	1
37296	1
37298	1
37300	1
37304	1
37308	1
4548	1
37317	1
4550	1
4554	1
37331	1
37334	1
49913	1
37341	1
4576	1
37347	1
37350	1
4584	1
37357	1
37362	1
4614	1
4621	1
37390	1
4625	1
37397	1
4638	1
37418	1
4652	1
37434	1
37437	1
37439	1
37442	1
37444	1
4687	1
37460	1
4698	1
37468	1
37471	1
4705	1
4706	1
4707	1
4708	1
4709	1
37484	1
4721	1
4724	1
4730	1
37502	1
37509	1
4742	1
37514	1
4749	1
4753	1
37523	1
4756	1
4765	1
4766	1
4767	1
37537	1
4771	1
4777	1
4781	1
4782	1
4783	1
37553	1
37557	1
4791	1
4802	1
4818	1
37587	1
37597	1
37599	1
37600	1
4833	1
37605	1
4841	1
37612	1
4850	1
37626	1
37627	1
37629	1
4864	1
37635	1
37638	1
4872	1
37648	1
37649	1
37660	1
37675	1
4908	1
37677	1
4911	1
4919	1
37689	1
37691	1
4931	1
4940	1
37718	1
4959	1
37729	1
37732	1
11750	1
4967	1
4969	1
4976	1
37745	1
4980	1
37751	1
37760	1
4995	1
4996	1
4997	1
37766	1
37769	1
37770	1
37774	1
37782	1
37786	1
37791	1
5026	1
37805	1
5043	1
37815	1
37819	1
5053	1
37823	1
37829	1
37830	1
5065	1
37841	1
5075	1
37849	1
5088	1
5090	1
37860	1
5097	1
37866	1
5099	1
5100	1
5102	1
37871	1
37875	1
5113	1
37882	1
5121	1
5123	1
5124	1
37894	1
37895	1
37903	1
5144	1
37914	1
5147	1
5149	1
5156	1
5159	1
5160	1
5173	1
5176	1
5177	1
44555	1
5188	1
37965	1
5201	1
37979	1
37982	1
5220	1
5223	1
38005	1
38006	1
38012	1
38013	1
5254	1
38033	1
5268	1
38037	1
5270	1
5271	1
38042	1
38050	1
38052	1
38056	1
5297	1
5298	1
5300	1
38076	1
38079	1
38085	1
38090	1
38102	1
38104	1
5343	1
6352	1
38118	1
38119	1
38120	1
38129	1
38130	1
5365	1
5366	1
5373	1
6357	1
38150	1
38151	1
5390	1
38167	1
38170	1
5404	1
5405	1
38174	1
38176	1
38177	1
38182	1
5415	1
38193	1
5427	1
38196	1
5430	1
38210	1
5446	1
38215	1
38225	1
5462	1
5466	1
38235	1
38237	1
38238	1
5473	1
38246	1
38247	1
5482	1
5487	1
38260	1
38261	1
5496	1
917	1
5504	1
5516	1
5539	1
5544	1
5555	1
44617	1
38333	1
38342	1
5575	1
5576	1
38346	1
38350	1
38351	1
38357	1
38361	1
38363	1
38370	1
5604	1
38379	1
38382	1
38391	1
5627	1
38398	1
5631	1
38414	1
5653	1
38425	1
38427	1
38439	1
38441	1
5675	1
5676	1
38448	1
38452	1
38456	1
38457	1
5691	1
5693	1
5702	1
38479	1
38480	1
38482	1
28259	1
5720	1
5725	1
5728	1
38500	1
38501	1
5735	1
38509	1
38519	1
38530	1
5768	1
38538	1
5775	1
38545	1
38549	1
5783	1
5785	1
5789	1
5794	1
38571	1
5811	1
38583	1
38589	1
5823	1
38597	1
38599	1
38601	1
5842	1
5844	1
5851	1
38620	1
5863	1
5865	1
38634	1
38637	1
5870	1
38639	1
38644	1
5879	1
38651	1
5890	1
38664	1
38665	1
5898	1
38669	1
5906	1
5912	1
38686	1
38689	1
38708	1
5948	1
5949	1
38718	1
5952	1
5953	1
38723	1
5961	1
5962	1
38731	1
38732	1
5973	1
38742	1
38743	1
5976	1
38745	1
5979	1
38748	1
5981	1
5984	1
38754	1
38757	1
5994	1
5999	1
38769	1
38773	1
38776	1
6009	1
6011	1
38790	1
38803	1
38804	1
38805	1
6038	1
6044	1
38816	1
6049	1
38818	1
6470	1
38829	1
38836	1
6069	1
38840	1
6073	1
38844	1
6079	1
6085	1
6086	1
6098	1
38877	1
38880	1
6114	1
6119	1
38890	1
38892	1
38895	1
38896	1
44713	1
6139	1
6142	1
38911	1
38917	1
38919	1
38922	1
38923	1
38926	1
38927	1
6162	1
6166	1
38935	1
6174	1
38947	1
38948	1
6186	1
38956	1
38961	1
6197	1
38971	1
38973	1
6206	1
6210	1
38982	1
6216	1
38992	1
44729	1
39001	1
39006	1
6240	1
6249	1
39023	1
6265	1
39035	1
6269	1
39039	1
39051	1
6285	1
6289	1
39059	1
6292	1
39065	1
6511	1
39072	1
39074	1
39084	1
6319	1
6326	1
6327	1
39105	1
39113	1
6346	1
6347	1
39118	1
39119	1
39120	1
39123	1
39124	1
39125	1
6361	1
39135	1
6368	1
39143	1
